,FID,BIORE_102,BIORE_103,BIORE_114,BIORE_116,BIORE_117,BIORE_118,BIORE_119,BIORE_121,BIORE_13,BIORE_132,BIORE_142,BIORE_147,BIORE_15,BIORE_16,BIORE_23,BIORE_26,BIORE_27,BIORE_29,BIORE_3,BIORE_4,geometry,best_solution,select_freq
251,251.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((147.1903276196823 -17.70194046946466, 147.2604035885211 -17.66467095524266, 147.3292823213361 -17.70392117292917, 147.3281192384615 -17.78047070235098, 147.2580053889765 -17.81776901716177, 147.1890925049452 -17.77848898733447, 147.1903276196823 -17.70194046946466))",0,8
252,252.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((147.3292823213361 -17.70392117292917, 147.3993241360889 -17.66659166234964, 147.4682406376338 -17.705782862989, 147.467149592247 -17.78233334320584, 147.3970700060106 -17.81969168661795, 147.3281192384615 -17.78047070235098, 147.3292823213361 -17.70392117292917))",0,8
253,253.0,,,,,,,,,,,,31764337.6212786,,571883.701206781,,,,,,,"POLYGON ((146.0121572844337 -17.56549271016727, 146.0824636030792 -17.52873266414698, 146.1509644160157 -17.56848251992735, 146.1491920332845 -17.64502243551849, 146.0788469763436 -17.68181098449231, 146.010313043338 -17.64203110034098, 146.0121572844337 -17.56549271016727))",0,7
254,254.0,,,168963347.15788,,,,,,,,,18282002.1100462,,101374.629152616,,,,,,,"POLYGON ((146.1509644160157 -17.56848251992735, 146.2212376102593 -17.53166229107038, 146.2897770500225 -17.57135345629874, 146.288076534209 -17.64789483671271, 146.2177647089212 -17.68474360165921, 146.1491920332845 -17.64502243551849, 146.1509644160157 -17.56848251992735))",0,7
255,255.0,,,82581167.0860344,,,,,96813523.4634348,,,,,,,,,7952696.94706476,,,,"POLYGON ((146.2897770500226 -17.57135345629874, 146.3600170042329 -17.53447307143652, 146.4285949635457 -17.5741055124594, 146.4269663228569 -17.65064829709158, 146.3566878450525 -17.6875572510695, 146.288076534209 -17.64789483671271, 146.2897770500226 -17.57135345629874))",0,10
256,256.0,,,,,,,,122242826.042244,,,,,,,,,64200401.4738069,,,904795.123132974,"POLYGON ((146.4285949635457 -17.5741055124594, 146.4988015622386 -17.5371649985696, 146.5674179336259 -17.5767386818697, 146.5658611759227 -17.65328281010547, 146.4956161612839 -17.69025192602725, 146.4269663228569 -17.65064829709158, 146.4285949635457 -17.5741055124594))",0,12
257,257.0,,,,,,,,69021917.1561555,,,112591765.564003,,,,,,,,,5734946.65475179,"POLYGON ((146.5674179336259 -17.5767386818697, 146.6375910614654 -17.5397380660755, 146.7062457372549 -17.57925295827181, 146.7047608700517 -17.65579836948728, 146.6345494341117 -17.6928276201193, 146.5658611759227 -17.65328281010547, 146.5674179336259 -17.5767386818697))",0,21
258,258.0,,,,,,,,,,,45274887.133118,,,,,,,,,,"POLYGON ((146.7062457372549 -17.57925295827181, 146.7763852790543 -17.54219226784214, 146.845078151378 -17.58164833569008, 146.8436651818429 -17.65819496925243, 146.7734874399844 -17.69528432721525, 146.7047608700517 -17.65579836948728, 146.7062457372549 -17.57925295827181))",0,16
259,259.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((146.845078151378 -17.58164833569008, 146.9151839921011 -17.54452759803938, 146.9839149528959 -17.58392480843121, 146.9825738878505 -17.66047260369904, 146.9124299553045 -17.69762204146746, 146.8436651818429 -17.65819496925243, 146.845078151378 -17.58164833569008))",0,10
260,260.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((146.9839149528959 -17.58392480843121, 147.0539869776581 -17.54674405111911, 147.1227559186669 -17.58608237108407, 147.1214867645861 -17.66263126740795, 147.0513767564312 -17.69984075731113, 146.9825738878505 -17.66047260369904, 146.9839149528959 -17.58392480843121))",0,8
261,261.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((147.1227559186669 -17.58608237108407, 147.1927940127365 -17.54884162181535, 147.2616008255094 -17.58812101851986, 147.2604035885211 -17.66467095524266, 147.1903276196823 -17.70194046946466, 147.1214867645861 -17.66263126740795, 147.1227559186669 -17.58608237108407))",0,8
262,262.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((147.2616008255094 -17.58812101851986, 147.3316048743083 -17.55082030514433, 147.4004494502036 -17.5900407458924, 147.3993241360889 -17.66659166234964, 147.3292823213361 -17.70392117292917, 147.2604035885211 -17.66467095524266, 147.2616008255094 -17.58812101851986))",0,8
263,263.0,,,,,,,,,,,,12724960.0604099,,,,,,,,,"POLYGON ((145.9455724551499 -17.44914567438395, 146.015840044299 -17.41241409570106, 146.0842691102397 -17.45219258747577, 146.0824636030792 -17.52873266414698, 146.0121572844337 -17.56549271016727, 145.9436952054022 -17.52568419762387, 145.9455724551499 -17.44914567438395))",0,7
264,264.0,,,125637646.794325,,,,,,,,,61669308.9676758,,11963.8205707662,,,,,,,"POLYGON ((146.0842691102397 -17.45219258747577, 146.1545036818926 -17.41540085909606, 146.2229713661335 -17.45512072146861, 146.2212376102593 -17.53166229107038, 146.1509644160157 -17.56848251992735, 146.0824636030792 -17.52873266414698, 146.0842691102397 -17.45219258747577))",0,7
265,265.0,,,171117415.727959,,,,,16056647.2023391,,,,,,,,,145551.593381256,,,,"POLYGON ((146.2229713661335 -17.45512072146861, 146.2931728048577 -17.41826887011413, 146.3616790004667 -17.45793006941525, 146.3600170042329 -17.53447307143652, 146.2897770500225 -17.57135345629874, 146.2212376102593 -17.53166229107038, 146.2229713661335 -17.45512072146861))",0,7
266,266.0,,,,,,,,143911879.323412,,,,,,,,,43408400.9522284,,,,"POLYGON ((146.3616790004667 -17.45793006941525, 146.4318471909759 -17.42101812195371, 146.5003917908229 -17.46062062464969, 146.4988015622386 -17.5371649985696, 146.4285949635457 -17.5741055124594, 146.3600170042329 -17.53447307143652, 146.3616790004667 -17.45793006941525))",0,11
267,267.0,,,,,,,,92834605.4523684,,,56587427.3744942,,,,,,7333626.99325799,,,30565257.0691851,"POLYGON ((146.5003917908229 -17.46062062464969, 146.5705266179781 -17.42364860809454, 146.6391095147363 -17.46319238078759, 146.6375910614654 -17.5397380660755, 146.5674179336259 -17.5767386818697, 146.4988015622386 -17.5371649985696, 146.5003917908229 -17.46062062464969))",0,14
268,268.0,,,,,,,,,,,51613228.9849556,,,,,,,,,,"POLYGON ((146.6391095147363 -17.46319238078759, 146.7092108635468 -17.42616032229748, 146.7778319496933 -17.46564533172583, 146.7763852790543 -17.54219226784214, 146.7062457372549 -17.57925295827181, 146.6375910614654 -17.5397380660755, 146.6391095147363 -17.46319238078759))",0,10
269,269.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((146.7778319496933 -17.46564533172583, 146.8478997053178 -17.4285532586048, 146.916558873135 -17.46797947164312, 146.9151839921011 -17.54452759803938, 146.845078151378 -17.58164833569008, 146.7763852790543 -17.54219226784214, 146.7778319496933 -17.46564533172583))",0,4
270,270.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((146.916558873135 -17.46797947164312, 146.9865929208829 -17.43082741134011, 147.0552900624595 -17.47019479499949, 147.0539869776581 -17.54674405111911, 146.9839149528959 -17.58392480843121, 146.9151839921011 -17.54452759803938, 146.916558873135 -17.46797947164312))",0,10
271,271.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((147.0552900624595 -17.47019479499949, 147.1252902877916 -17.43298277510851, 147.1940252950234 -17.47229129653699, 147.1927940127365 -17.54884162181535, 147.1227559186669 -17.58608237108407, 147.0539869776581 -17.54674405111911, 147.0552900624595 -17.47019479499949))",0,8
272,272.0,,,,,,,,,,,,196610.333997145,,,,,,,,,"POLYGON ((145.8790922659365 -17.3327699486286, 145.9493211345329 -17.29606680172854, 146.0176785689829 -17.33587387595846, 146.015840044299 -17.41241409570106, 145.9455724551499 -17.44914567438395, 145.8771821142427 -17.40930858701162, 145.8790922659365 -17.3327699486286))",0,7
273,273.0,,,96946958.6482334,,,,,,,,,55974663.3815112,,11900.6958773953,,,,,,,"POLYGON ((146.0176785689829 -17.33587387595846, 146.0878745266444 -17.29911061250493, 146.1562705707226 -17.33885911840083, 146.1545036818926 -17.41540085909606, 146.0842691102397 -17.45219258747577, 146.015840044299 -17.41241409570106, 146.0176785689829 -17.33587387595846))",0,7
274,274.0,,,186673347.87302,,,,,617765.208120286,,,,,,,,,,,,,"POLYGON ((146.1562705707226 -17.33885911840083, 146.2264335022156 -17.30203576500676, 146.2948680493336 -17.34172566888369, 146.2931728048577 -17.41826887011413, 146.2229713661335 -17.45512072146861, 146.1545036818926 -17.41540085909606, 146.1562705707226 -17.33885911840083))",0,7
275,275.0,,,19108243.9613416,,,,,87077202.4558204,,,,,,,,,81106363.6903663,,,,"POLYGON ((146.2948680493336 -17.34172566888369, 146.3649978395697 -17.30484225230753, 146.4334707829415 -17.34447352061571, 146.4318471909759 -17.42101812195371, 146.3616790004667 -17.45793006941525, 146.2931728048577 -17.41826887011413, 146.2948680493336 -17.34172566888369))",0,8
276,276.0,,,,,,,,178557553.186132,,,,,,,,,238684.284513786,,,8496239.79533677,"POLYGON ((146.4334707829415 -17.34447352061571, 146.5035673169784 -17.30753006776132, 146.5720785496213 -17.34710266708628, 146.5705266179781 -17.42364860809454, 146.5003917908229 -17.46062062464969, 146.4318471909759 -17.42101812195371, 146.4334707829415 -17.34447352061571))",0,9
277,277.0,,,,,,,,9496302.65121569,,,62827515.2816179,,,,,,,,,,"POLYGON ((146.5720785496213 -17.34710266708628, 146.6421417126639 -17.31009920500256, 146.7106911273994 -17.34961310206566, 146.7092108635468 -17.42616032229748, 146.6391095147363 -17.46319238078759, 146.5705266179781 -17.42364860809454, 146.5720785496213 -17.34710266708628))",0,7
278,278.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((146.7106911273994 -17.34961310206566, 146.7807208048013 -17.31254965794648, 146.8493082942561 -17.35200481960494, 146.8478997053178 -17.4285532586048, 146.7778319496933 -17.46564533172583, 146.7092108635468 -17.42616032229748, 146.7106911273994 -17.34961310206566))",0,4
279,279.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((146.8493082942561 -17.35200481960494, 146.9193043715205 -17.31488142078913, 146.9879298281276 -17.35427781403629, 146.9865929208829 -17.43082741134011, 146.916558873135 -17.46797947164312, 146.8478997053178 -17.4285532586048, 146.8493082942561 -17.35200481960494))",0,4
280,280.0,,,77518927.3574696,,,,,,,,,66659394.3449401,,,62622.2904565204,,,,,,"POLYGON ((145.9511925701788 -17.21952645687808, 146.0213499225933 -17.18279162286049, 146.08967444167 -17.22256871876517, 146.0878745266444 -17.29911061250489, 146.0176785689829 -17.33587387595846, 145.9493211345329 -17.29606680172848, 145.9511925701788 -17.21952645687808))",0,7
281,281.0,,,186706575.779702,,,,,,,,,,,,555308.095245532,,,,,,"POLYGON ((146.08967444167 -17.22256871876517, 146.159798874333 -17.18577382784516, 146.2281618879757 -17.22549238270176, 146.2264335022156 -17.30203576500675, 146.1562705707226 -17.33885911840083, 146.0878745266444 -17.29911061250489, 146.08967444167 -17.22256871876517))",0,7
282,282.0,,,27704464.9904316,,,,,141643785.762638,,,,,,,,,17914362.0842795,,,,"POLYGON ((146.2281618879757 -17.22549238270176, 146.2982532859963 -17.18863746152879, 146.3666546877619 -17.2282974417717, 146.3649978395697 -17.30484225230751, 146.2948680493336 -17.34172566888369, 146.2264335022156 -17.30203576500675, 146.2281618879757 -17.22549238270176))",0,9
283,283.0,,,,,,,,135693304.159454,,,,,,,,,51570007.0450637,,,,"POLYGON ((146.3666546877619 -17.2282974417717, 146.4367129363944 -17.1913825171403, 146.505152619643 -17.23098388933885, 146.5035673169784 -17.30753006776128, 146.4334707829415 -17.34447352061571, 146.3649978395697 -17.30484225230751, 146.3666546877619 -17.2282974417717))",0,9
284,284.0,,,,,,,,58066394.2641153,,,38356071.9799237,,,,,,245648.862075552,,,4435704.74233715,"POLYGON ((146.505152619643 -17.23098388933885, 146.5751776042882 -17.19400898818858, 146.6436554621846 -17.23355171904729, 146.6421417126639 -17.31009920500254, 146.5720785496213 -17.34710266708628, 146.5035673169784 -17.30753006776128, 146.505152619643 -17.23098388933885))",0,9
285,285.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((146.6436554621846 -17.23355171904729, 146.7136470683906 -17.19651686846236, 146.7821629939047 -17.23600092482121, 146.7807208048013 -17.31254965794647, 146.7106911273994 -17.34961310206566, 146.6421417126639 -17.31009920500254, 146.6436554621846 -17.23355171904729))",0,5
286,286.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((146.7821629939047 -17.23600092482121, 146.8521211073684 -17.19890615203049, 146.9206749932765 -17.23833150086528, 146.9193043715205 -17.31488142078911, 146.8493082942561 -17.35200481960494, 146.7807208048013 -17.31254965794647, 146.7821629939047 -17.23600092482121))",0,5
287,287.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((146.9206749932765 -17.23833150086528, 146.9905994998443 -17.20117683324197, 147.0591912387304 -17.24054344166443, 147.0578921909082 -17.31709448800707, 146.9879298281276 -17.35427781403629, 146.9193043715205 -17.31488142078911, 146.9206749932765 -17.23833150086528))",0,5
288,288.0,,,52633998.5233623,,,,,,,,,49414096.1829842,,,3365233.05933489,,,,,,"POLYGON ((145.8848108923032 -17.10315040158643, 145.9549296483592 -17.06644396157579, 146.0231827573976 -17.10624959408027, 146.0213499225933 -17.18279162286049, 145.9511925701788 -17.21952645687808, 145.8829066519136 -17.17969085362585, 145.8848108923032 -17.10315040158643))",1,29
289,289.0,,,186464644.658332,,,,,,,,,,,,767282.955261069,,,,,,"POLYGON ((146.0231827573976 -17.10624959408027, 146.0932686997768 -17.06948313020876, 146.1615602947626 -17.10923028255483, 146.159798874333 -17.18577382784516, 146.08967444167 -17.22256871876517, 146.0213499225933 -17.18279162286049, 146.0231827573976 -17.10624959408027))",1,29
290,290.0,,,37312471.1111201,,,,,144140831.194073,,,,,,,,,5779386.86561942,,,,"POLYGON ((146.1615602947626 -17.10923028255483, 146.2316133087716 -17.07240382136334, 146.2999432836036 -17.11209245996969, 146.2982532859963 -17.18863746152879, 146.2281618879757 -17.22549238270176, 146.159798874333 -17.18577382784516, 146.1615602947626 -17.10923028255483))",1,30
291,291.0,,,,,,,,164895892.869343,,,,,,,,,22337526.5378511,,,,"POLYGON ((146.2999432836036 -17.11209245996969, 146.3699632546933 -17.075206028144, 146.4383315030735 -17.11483611956385, 146.4367129363943 -17.1913825171403, 146.3666546877619 -17.2282974417717, 146.2982532859963 -17.18863746152879, 146.2999432836036 -17.11209245996969))",1,30
292,292.0,,,,,,,,76322430.3779047,,,38306511.2172615,,,,,,6078667.67358321,,,11366212.9129966,"POLYGON ((146.4383315030735 -17.11483611956385, 146.5083183168403 -17.07788974393438, 146.5767247322753 -17.11746125485568, 146.5751776042882 -17.19400898818858, 146.505152619643 -17.23098388933885, 146.4367129363944 -17.1913825171403, 146.4383315030735 -17.11483611956385))",0,13
293,293.0,,,,,,,,,,,,,,,,,,,,124998.704548597,"POLYGON ((146.5767247322753 -17.11746125485568, 146.6466782744617 -17.08045496239745, 146.7151227502638 -17.11996785964332, 146.7136470683906 -17.19651686846236, 146.6436554621846 -17.23355171904729, 146.5751776042882 -17.19400898818858, 146.5767247322753 -17.11746125485568))",0,4
294,294.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((146.7151227502638 -17.11996785964332, 146.7850429067602 -17.08290167747557, 146.8535253360479 -17.1223559280044, 146.8521211073684 -17.19890615203049, 146.7821629939047 -17.23600092482121, 146.7136470683906 -17.19651686846236, 146.7151227502638 -17.11996785964332))",0,4
295,295.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((146.8535253360479 -17.1223559280044, 146.9234119928933 -17.08522988339052, 146.9919322685928 -17.12462545429636, 146.9905994998443 -17.20117683324197, 146.9206749932765 -17.23833150086528, 146.8521211073684 -17.19890615203049, 146.8535253360479 -17.1223559280044))",0,4
296,296.0,,,17986759.3489481,,,,,,,,,54470322.1982983,,343925.75288,,,,,,,"POLYGON ((145.8185333143731 -16.98674578128509, 145.8886134831021 -16.95006769991311, 145.9567952968672 -16.98990181571404, 145.9549296483592 -17.06644396157579, 145.8848108923032 -17.10315040158643, 145.8165963751163 -17.06328632263929, 145.8185333143731 -16.98674578128509))",1,29
297,297.0,,,187201245.008419,,,,,,,,,,,,,,,,,,"POLYGON ((145.9567952968672 -16.98990181571404, 146.0268427576531 -16.95316374352613, 146.0950630486035 -16.99293943997708, 146.0932686997768 -17.06948313020876, 146.0231827573976 -17.10624959408027, 145.9549296483592 -17.06644396157579, 145.9567952968672 -16.98990181571404))",1,29
298,298.0,,,61640220.5325691,,,,,57104255.3140669,,,,,,,,,68457563.9692309,,,,"POLYGON ((146.0950630486035 -16.99293943997708, 146.1650776869502 -16.95614140340605, 146.2333363493253 -16.99585864691009, 146.2316133087716 -17.07240382136334, 146.1615602947626 -17.10923028255483, 146.0932686997768 -17.06948313020876, 146.0950630486035 -16.99293943997708))",1,30
299,299.0,,,,,,,,164827632.726628,,,,,,,,,22375169.852262,,,,"POLYGON ((146.2333363493253 -16.99585864691009, 146.3033180508802 -16.95900067253318, 146.3716149787226 -16.9986594296278, 146.3699632546933 -17.075206028144, 146.2999432836036 -17.11209245996969, 146.2316133087716 -17.07240382136334, 146.2333363493253 -16.99585864691009))",1,30
300,300.0,,,,,,,,92831708.6082876,,,91076510.3330761,,,,,,1547439.55849555,,,1747874.84971563,"POLYGON ((146.3716149787226 -16.9986594296278, 146.4415636292774 -16.96174154416679, 146.5098987164349 -17.0013417815236, 146.5083183168403 -17.07788974393438, 146.4383315030735 -17.11483611956385, 146.3699632546933 -17.075206028144, 146.3716149787226 -16.9986594296278))",1,29
301,301.0,,,,,,,,,,,15188821.7563205,,,,,,,,,72186.4603958391,"POLYGON ((146.5098987164349 -17.0013417815236, 146.5798142019266 -16.96436401184447, 146.6481873420521 -17.00390569626996, 146.6466782744617 -17.08045496239745, 146.5767247322753 -17.11746125485568, 146.5083183168403 -17.07788974393438, 146.5098987164349 -17.0013417815236))",0,2
302,302.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((146.6481873420521 -17.00390569626996, 146.7180695485646 -16.96686806938282, 146.786480635118 -17.00635116781819, 146.7850429067602 -17.08290167747557, 146.7151227502638 -17.11996785964332, 146.6466782744617 -17.08045496239745, 146.6481873420521 -17.00390569626996))",0,2
303,303.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((146.786480635118 -17.00635116781819, 146.8563294488826 -16.96925371087703, 146.9247783751314 -17.00867819039875, 146.9234119928933 -17.08522988339052, 146.8535253360479 -17.1223559280044, 146.7850429067602 -17.08290167747557, 146.786480635118 -17.00635116781819))",0,2
304,304.0,,,11612678.3472396,,,,,,,,,61075010.8211602,,,,,,,,,"POLYGON ((145.7523596159456 -16.87031266702589, 145.8224012065212 -16.83366290898508, 145.8905118395802 -16.87352545488434, 145.8886134831021 -16.95006769991311, 145.8185333143731 -16.98674578128511, 145.750390083357 -16.94685327986496, 145.7523596159456 -16.87031266702589))",1,26
305,305.0,,,79819423.4934179,,,,,,,,,58103362.2692416,,3475397.94023813,710499.13000592,,,,,,"POLYGON ((145.8905118395802 -16.87352545488434, 145.9605208276062 -16.83681573907579, 146.0286699289458 -16.87661992635232, 146.0268427576531 -16.95316374352613, 145.9567952968672 -16.98990181571406, 145.8886134831021 -16.95006769991311, 145.8905118395802 -16.87352545488434))",1,32
