,FID,geometry,best_solution,select_freq
255,255,"POLYGON ((146.2897770500226 -17.5713534562987, 146.3600170042329 -17.53447307143652, 146.4285949635457 -17.57410551245941, 146.4269663228569 -17.65064829709154, 146.3566878450525 -17.6875572510695, 146.288076534209 -17.64789483671271, 146.2897770500226 -17.5713534562987))",0,0
256,256,"POLYGON ((146.4285949635457 -17.57410551245941, 146.4988015622386 -17.53716499856954, 146.5674179336259 -17.57673868186969, 146.5658611759227 -17.65328281010546, 146.4956161612839 -17.69025192602727, 146.4269663228569 -17.65064829709154, 146.4285949635457 -17.57410551245941))",1,5
257,257,"POLYGON ((146.5674179336259 -17.57673868186969, 146.6375910614654 -17.53973806607549, 146.7062457372549 -17.57925295827179, 146.7047608700517 -17.65579836948729, 146.6345494341118 -17.6928276201193, 146.5658611759227 -17.65328281010546, 146.5674179336259 -17.57673868186969))",0,4
258,258,"POLYGON ((146.7062457372549 -17.57925295827179, 146.7763852790543 -17.54219226784208, 146.845078151378 -17.58164833569008, 146.8436651818429 -17.65819496925243, 146.7734874399844 -17.69528432721525, 146.7047608700517 -17.65579836948729, 146.7062457372549 -17.57925295827179))",0,0
259,259,"POLYGON ((146.845078151378 -17.58164833569008, 146.9151839921011 -17.54452759803934, 146.9839149528959 -17.58392480843121, 146.9825738878505 -17.66047260369903, 146.9124299553045 -17.69762204146746, 146.8436651818429 -17.65819496925243, 146.845078151378 -17.58164833569008))",0,0
260,260,"POLYGON ((146.9839149528959 -17.58392480843121, 147.0539869776581 -17.54674405111909, 147.122755918667 -17.58608237108407, 147.1214867645861 -17.66263126740794, 147.0513767564312 -17.69984075731113, 146.9825738878505 -17.66047260369903, 146.9839149528959 -17.58392480843121))",0,0
261,261,"POLYGON ((147.122755918667 -17.58608237108407, 147.1927940127365 -17.54884162181536, 147.2616008255095 -17.58812101851989, 147.2604035885211 -17.66467095524271, 147.1903276196823 -17.70194046946466, 147.1214867645861 -17.66263126740794, 147.122755918667 -17.58608237108407))",0,0
262,262,"POLYGON ((147.2616008255095 -17.58812101851989, 147.3316048743083 -17.55082030514432, 147.4004494502036 -17.59004074589234, 147.3993241360889 -17.66659166234966, 147.3292823213361 -17.70392117292917, 147.2604035885211 -17.66467095524271, 147.2616008255095 -17.58812101851989))",0,0
263,263,"POLYGON ((145.9455724551499 -17.44914567438394, 146.015840044299 -17.41241409570107, 146.0842691102397 -17.45219258747577, 146.0824636030793 -17.52873266414698, 146.0121572844337 -17.56549271016727, 145.9436952054022 -17.52568419762387, 145.9455724551499 -17.44914567438394))",0,0
264,264,"POLYGON ((146.0842691102397 -17.45219258747577, 146.1545036818926 -17.41540085909605, 146.2229713661335 -17.4551207214686, 146.2212376102593 -17.53166229107034, 146.1509644160157 -17.56848251992731, 146.0824636030793 -17.52873266414698, 146.0842691102397 -17.45219258747577))",0,0
265,265,"POLYGON ((146.2229713661335 -17.4551207214686, 146.2931728048577 -17.41826887011412, 146.3616790004667 -17.45793006941525, 146.3600170042329 -17.53447307143652, 146.2897770500225 -17.5713534562987, 146.2212376102593 -17.53166229107034, 146.2229713661335 -17.4551207214686))",0,0
266,266,"POLYGON ((146.3616790004667 -17.45793006941525, 146.4318471909759 -17.4210181219537, 146.5003917908229 -17.46062062464969, 146.4988015622386 -17.53716499856954, 146.4285949635457 -17.57410551245941, 146.3600170042329 -17.53447307143652, 146.3616790004667 -17.45793006941525))",0,3
267,267,"POLYGON ((146.5003917908229 -17.4606206246497, 146.5705266179782 -17.42364860809453, 146.6391095147363 -17.46319238078757, 146.6375910614654 -17.53973806607549, 146.5674179336259 -17.57673868186969, 146.4988015622386 -17.53716499856954, 146.5003917908229 -17.4606206246497))",0,4
268,268,"POLYGON ((146.6391095147363 -17.46319238078757, 146.7092108635468 -17.42616032229743, 146.7778319496933 -17.46564533172582, 146.7763852790543 -17.54219226784208, 146.7062457372549 -17.57925295827179, 146.6375910614654 -17.53973806607549, 146.6391095147363 -17.46319238078757))",0,0
269,269,"POLYGON ((146.7778319496933 -17.46564533172582, 146.8478997053178 -17.42855325860479, 146.9165588731351 -17.46797947164313, 146.9151839921011 -17.54452759803934, 146.845078151378 -17.58164833569008, 146.7763852790543 -17.54219226784208, 146.7778319496933 -17.46564533172582))",0,0
270,270,"POLYGON ((146.9165588731351 -17.46797947164313, 146.9865929208829 -17.4308274113401, 147.0552900624595 -17.47019479499954, 147.0539869776581 -17.54674405111909, 146.9839149528959 -17.58392480843121, 146.9151839921011 -17.54452759803934, 146.9165588731351 -17.46797947164313))",0,0
271,271,"POLYGON ((147.0552900624595 -17.47019479499954, 147.1252902877916 -17.43298277510856, 147.1940252950234 -17.47229129653699, 147.1927940127365 -17.54884162181536, 147.122755918667 -17.58608237108407, 147.0539869776581 -17.54674405111909, 147.0552900624595 -17.47019479499954))",0,0
272,272,"POLYGON ((145.8790922659365 -17.3327699486286, 145.9493211345329 -17.29606680172853, 146.0176785689829 -17.33587387595842, 146.015840044299 -17.41241409570107, 145.9455724551499 -17.44914567438394, 145.8771821142427 -17.40930858701163, 145.8790922659365 -17.3327699486286))",0,0
273,273,"POLYGON ((146.0176785689829 -17.33587387595842, 146.0878745266444 -17.29911061250493, 146.1562705707226 -17.33885911840078, 146.1545036818926 -17.41540085909605, 146.0842691102397 -17.45219258747577, 146.015840044299 -17.41241409570107, 146.0176785689829 -17.33587387595842))",0,1
274,274,"POLYGON ((146.1562705707226 -17.33885911840078, 146.2264335022156 -17.30203576500676, 146.2948680493336 -17.34172566888368, 146.2931728048577 -17.41826887011412, 146.2229713661335 -17.4551207214686, 146.1545036818926 -17.41540085909605, 146.1562705707226 -17.33885911840078))",0,0
275,275,"POLYGON ((146.2948680493336 -17.34172566888368, 146.3649978395697 -17.30484225230753, 146.4334707829416 -17.3444735206157, 146.4318471909759 -17.4210181219537, 146.3616790004667 -17.45793006941525, 146.2931728048577 -17.41826887011412, 146.2948680493336 -17.34172566888368))",0,6
276,276,"POLYGON ((146.4334707829416 -17.3444735206157, 146.5035673169784 -17.30753006776132, 146.5720785496213 -17.34710266708628, 146.5705266179782 -17.42364860809453, 146.5003917908229 -17.46062062464969, 146.4318471909759 -17.4210181219537, 146.4334707829416 -17.3444735206157))",0,3
277,277,"POLYGON ((146.5720785496213 -17.34710266708628, 146.6421417126639 -17.31009920500254, 146.7106911273994 -17.34961310206572, 146.7092108635468 -17.42616032229743, 146.6391095147363 -17.46319238078757, 146.5705266179782 -17.42364860809453, 146.5720785496213 -17.34710266708628))",0,0
278,278,"POLYGON ((146.7106911273994 -17.34961310206572, 146.7807208048013 -17.31254965794647, 146.8493082942561 -17.35200481960494, 146.8478997053178 -17.42855325860479, 146.7778319496933 -17.46564533172582, 146.7092108635468 -17.42616032229743, 146.7106911273994 -17.34961310206572))",0,0
279,279,"POLYGON ((146.8493082942561 -17.35200481960494, 146.9193043715205 -17.31488142078914, 146.9879298281276 -17.35427781403624, 146.9865929208829 -17.4308274113401, 146.9165588731351 -17.46797947164313, 146.8478997053178 -17.42855325860479, 146.8493082942561 -17.35200481960494))",0,0
280,280,"POLYGON ((145.9511925701788 -17.21952645687809, 146.0213499225933 -17.18279162286049, 146.08967444167 -17.22256871876516, 146.0878745266444 -17.29911061250489, 146.0176785689829 -17.33587387595842, 145.9493211345329 -17.29606680172848, 145.9511925701788 -17.21952645687809))",0,4
281,281,"POLYGON ((146.08967444167 -17.22256871876516, 146.159798874333 -17.1857738278451, 146.2281618879757 -17.22549238270181, 146.2264335022156 -17.30203576500674, 146.1562705707226 -17.33885911840078, 146.0878745266444 -17.29911061250489, 146.08967444167 -17.22256871876516))",0,1
282,282,"POLYGON ((146.2281618879757 -17.22549238270181, 146.2982532859963 -17.1886374615288, 146.3666546877619 -17.22829744177169, 146.3649978395697 -17.30484225230751, 146.2948680493336 -17.34172566888368, 146.2264335022156 -17.30203576500674, 146.2281618879757 -17.22549238270181))",1,2
283,283,"POLYGON ((146.3666546877619 -17.22829744177169, 146.4367129363944 -17.1913825171403, 146.505152619643 -17.23098388933886, 146.5035673169784 -17.30753006776127, 146.4334707829416 -17.3444735206157, 146.3649978395697 -17.30484225230751, 146.3666546877619 -17.22829744177169))",0,3
284,284,"POLYGON ((146.505152619643 -17.23098388933886, 146.5751776042882 -17.19400898818857, 146.6436554621846 -17.23355171904728, 146.6421417126639 -17.31009920500253, 146.5720785496213 -17.34710266708628, 146.5035673169784 -17.30753006776127, 146.505152619643 -17.23098388933886))",0,0
285,285,"POLYGON ((146.6436554621846 -17.23355171904728, 146.7136470683906 -17.19651686846236, 146.7821629939047 -17.23600092482127, 146.7807208048013 -17.31254965794646, 146.7106911273994 -17.34961310206572, 146.6421417126639 -17.31009920500253, 146.6436554621846 -17.23355171904728))",0,0
286,286,"POLYGON ((146.7821629939047 -17.23600092482127, 146.8521211073684 -17.19890615203049, 146.9206749932766 -17.23833150086529, 146.9193043715205 -17.31488142078912, 146.8493082942561 -17.35200481960494, 146.7807208048013 -17.31254965794646, 146.7821629939047 -17.23600092482127))",0,0
287,287,"POLYGON ((146.9206749932766 -17.23833150086529, 146.9905994998443 -17.20117683324197, 147.0591912387304 -17.24054344166449, 147.0578921909082 -17.31709448800702, 146.9879298281276 -17.35427781403624, 146.9193043715205 -17.31488142078912, 146.9206749932766 -17.23833150086529))",0,0
288,288,"POLYGON ((145.8848108923032 -17.10315040158643, 145.9549296483592 -17.06644396157578, 146.0231827573976 -17.10624959408026, 146.0213499225933 -17.18279162286049, 145.9511925701788 -17.21952645687809, 145.8829066519137 -17.17969085362583, 145.8848108923032 -17.10315040158643))",0,0
289,289,"POLYGON ((146.0231827573976 -17.10624959408026, 146.0932686997768 -17.06948313020875, 146.1615602947626 -17.10923028255486, 146.159798874333 -17.1857738278451, 146.08967444167 -17.22256871876516, 146.0213499225933 -17.18279162286049, 146.0231827573976 -17.10624959408026))",0,0
290,290,"POLYGON ((146.1615602947626 -17.10923028255486, 146.2316133087716 -17.07240382136328, 146.2999432836036 -17.11209245996968, 146.2982532859963 -17.1886374615288, 146.2281618879757 -17.22549238270181, 146.159798874333 -17.1857738278451, 146.1615602947626 -17.10923028255486))",0,2
291,291,"POLYGON ((146.2999432836036 -17.11209245996968, 146.3699632546933 -17.075206028144, 146.4383315030735 -17.11483611956382, 146.4367129363943 -17.19138251714031, 146.3666546877619 -17.22829744177169, 146.2982532859963 -17.1886374615288, 146.2999432836036 -17.11209245996968))",0,1
292,292,"POLYGON ((146.4383315030735 -17.11483611956382, 146.5083183168403 -17.07788974393437, 146.5767247322753 -17.11746125485568, 146.5751776042882 -17.19400898818857, 146.505152619643 -17.23098388933886, 146.4367129363944 -17.1913825171403, 146.4383315030735 -17.11483611956382))",0,1
293,293,"POLYGON ((146.5767247322753 -17.11746125485568, 146.6466782744617 -17.08045496239743, 146.7151227502638 -17.11996785964331, 146.7136470683906 -17.19651686846236, 146.6436554621846 -17.23355171904728, 146.5751776042882 -17.19400898818857, 146.5767247322753 -17.11746125485568))",0,0
294,294,"POLYGON ((146.7151227502638 -17.11996785964331, 146.7850429067602 -17.08290167747556, 146.8535253360479 -17.12235592800439, 146.8521211073684 -17.19890615203049, 146.7821629939047 -17.23600092482127, 146.7136470683906 -17.19651686846236, 146.7151227502638 -17.11996785964331))",0,0
295,295,"POLYGON ((146.8535253360479 -17.12235592800439, 146.9234119928933 -17.08522988339051, 146.9919322685928 -17.12462545429632, 146.9905994998443 -17.20117683324197, 146.9206749932766 -17.23833150086529, 146.8521211073684 -17.19890615203049, 146.8535253360479 -17.12235592800439))",0,0
296,296,"POLYGON ((145.8185333143731 -16.98674578128509, 145.8886134831022 -16.9500676999131, 145.9567952968672 -16.98990181571404, 145.9549296483592 -17.06644396157578, 145.8848108923032 -17.10315040158643, 145.8165963751163 -17.06328632263929, 145.8185333143731 -16.98674578128509))",0,1
297,297,"POLYGON ((145.9567952968672 -16.98990181571404, 146.0268427576531 -16.95316374352613, 146.0950630486035 -16.99293943997706, 146.0932686997768 -17.06948313020875, 146.0231827573976 -17.10624959408026, 145.9549296483592 -17.06644396157578, 145.9567952968672 -16.98990181571404))",0,3
298,298,"POLYGON ((146.0950630486035 -16.99293943997706, 146.1650776869502 -16.95614140340605, 146.2333363493253 -16.99585864691011, 146.2316133087716 -17.07240382136328, 146.1615602947626 -17.10923028255486, 146.0932686997768 -17.06948313020875, 146.0950630486035 -16.99293943997706))",1,4
299,299,"POLYGON ((146.2333363493253 -16.99585864691011, 146.3033180508802 -16.95900067253318, 146.3716149787226 -16.99865942962779, 146.3699632546933 -17.075206028144, 146.2999432836036 -17.11209245996968, 146.2316133087716 -17.07240382136328, 146.2333363493253 -16.99585864691011))",0,1
300,300,"POLYGON ((146.3716149787226 -16.99865942962779, 146.4415636292774 -16.96174154416679, 146.5098987164349 -17.00134178152355, 146.5083183168403 -17.07788974393437, 146.4383315030735 -17.11483611956382, 146.3699632546933 -17.075206028144, 146.3716149787226 -16.99865942962779))",1,3
301,301,"POLYGON ((146.5098987164349 -17.00134178152355, 146.5798142019266 -16.96436401184447, 146.6481873420521 -17.0039056962699, 146.6466782744617 -17.08045496239743, 146.5767247322753 -17.11746125485568, 146.5083183168403 -17.07788974393437, 146.5098987164349 -17.00134178152355))",0,0
302,302,"POLYGON ((146.6481873420521 -17.0039056962699, 146.7180695485646 -16.96686806938283, 146.786480635118 -17.0063511678182, 146.7850429067602 -17.08290167747556, 146.7151227502638 -17.11996785964331, 146.6466782744617 -17.08045496239743, 146.6481873420521 -17.0039056962699))",0,0
303,303,"POLYGON ((146.786480635118 -17.0063511678182, 146.8563294488826 -16.96925371087704, 146.9247783751314 -17.00867819039875, 146.9234119928933 -17.08522988339051, 146.8535253360479 -17.12235592800439, 146.7850429067602 -17.08290167747556, 146.786480635118 -17.0063511678182))",0,0
304,304,"POLYGON ((145.7523596159456 -16.87031266702589, 145.8224012065212 -16.83366290898508, 145.8905118395802 -16.87352545488434, 145.8886134831022 -16.9500676999131, 145.8185333143731 -16.98674578128514, 145.750390083357 -16.94685327986492, 145.7523596159456 -16.87031266702589))",0,1
305,305,"POLYGON ((145.8905118395802 -16.87352545488434, 145.9605208276062 -16.83681573907579, 146.0286699289458 -16.8766199263523, 146.0268427576531 -16.95316374352613, 145.9567952968672 -16.98990181571405, 145.8886134831022 -16.9500676999131, 145.8905118395802 -16.87352545488434))",0,3
306,306,"POLYGON ((146.0286699289458 -16.8766199263523, 146.0986462001238 -16.83985027910092, 146.1668336643226 -16.87959607414263, 146.1650776869502 -16.95614140340605, 146.0950630486035 -16.99293943997708, 146.0268427576531 -16.95316374352613, 146.0286699289458 -16.8766199263523))",0,5
307,307,"POLYGON ((146.1668336643226 -16.87959607414263, 146.236777104496 -16.8427665219177, 146.3050028259366 -16.88245389124623, 146.3033180508802 -16.95900067253318, 146.2333363493253 -16.99585864691016, 146.1650776869502 -16.95614140340605, 146.1668336643226 -16.87959607414263))",1,6
308,308,"POLYGON ((146.3050028259366 -16.88245389124623, 146.3749133210924 -16.84556446066111, 146.443177193962 -16.88519337093217, 146.4415636292774 -16.96174154416679, 146.3716149787226 -16.99865942962783, 146.3033180508802 -16.95900067253318, 146.3050028259366 -16.88245389124623))",0,8
309,309,"POLYGON ((146.443177193962 -16.88519337093217, 146.5130546302316 -16.84824408874441, 146.5813565485234 -16.88781450674787, 146.5798142019266 -16.96436401184447, 146.5098987164349 -17.0013417815236, 146.4415636292774 -16.96174154416679, 146.443177193962 -16.88519337093217))",0,0
310,310,"POLYGON ((146.5813565485234 -16.88781450674787, 146.6512008121838 -16.8508053998587, 146.7195406696975 -16.89031729251889, 146.7180695485646 -16.96686806938283, 146.6481873420521 -17.00390569626995, 146.5798142019266 -16.96436401184447, 146.5813565485234 -16.88781450674787))",0,0
311,311,"POLYGON ((146.7195406696975 -16.89031729251889, 146.7893516471725 -16.8532483879733, 146.8577293375156 -16.89270172234948, 146.8563294488826 -16.96925371087704, 146.786480635118 -17.00635116781821, 146.7180695485646 -16.96686806938283, 146.7195406696975 -16.89031729251889))",0,0
312,312,"POLYGON ((145.5482531695243 -16.75046346175714, 145.6182885745138 -16.7139019425902, 145.6862895771163 -16.7538511297112, 145.6842875563914 -16.83039179624941, 145.6142134777062 -16.86698157034212, 145.5461800966826 -16.82700240856732, 145.5482531695243 -16.75046346175714))",0,0
